Source Name,Charateristics [ff_ontology],Charateristics [description],Characteristics [catalog_id],Characteristics [Category],Chracteristics [Species],Characteristics [Sex],Characteristics [Age],Characteristics [Developmental stage],Characteristics[Tissue],Characteristics [Cell lot],Characteristics [Cell type],Characteristics [Catalogue ID],Characteristics [Collaboration],Characteristics [Provider],Protocol REF,Extract Name,Material Type
14352-155H5,FF:14352-155H5,"ES-Ert2 embryonic stem cells, untreated control, 48hr, biol_rep2",,time courses,Mouse (Mus musculus),,,ES,,,embryonic stem cell,,Ana Pombo and Kelly Morris (MRC),,OP-RNA-extraction-totalRNA-miRNeasy_Mini-v1.0,14352-155H5,Total RNA
14353-155H6,FF:14353-155H6,"ES-Ert2 embryonic stem cells, untreated control, 48hr, biol_rep3",,time courses,Mouse (Mus musculus),,,ES,,,embryonic stem cell,,Ana Pombo and Kelly Morris (MRC),,OP-RNA-extraction-totalRNA-miRNeasy_Mini-v1.0,14353-155H6,Total RNA
14354-155H7,FF:14354-155H7,"ES-Ert2 embryonic stem cells, tamoxifen treated, 48hr, biol_rep1",,time courses,Mouse (Mus musculus),,,ES,,,embryonic stem cell,,Ana Pombo and Kelly Morris (MRC),,OP-RNA-extraction-totalRNA-miRNeasy_Mini-v1.0,14354-155H7,Total RNA
14355-155H8,FF:14355-155H8,"ES-Ert2 embryonic stem cells, tamoxifen treated, 48hr, biol_rep2",,time courses,Mouse (Mus musculus),,,ES,,,embryonic stem cell,,Ana Pombo and Kelly Morris (MRC),,OP-RNA-extraction-totalRNA-miRNeasy_Mini-v1.0,14355-155H8,Total RNA
14356-155H9,FF:14356-155H9,"ES-Ert2 embryonic stem cells, tamoxifen treated, 48hr, biol_rep3",,time courses,Mouse (Mus musculus),,,ES,,,embryonic stem cell,,Ana Pombo and Kelly Morris (MRC),,OP-RNA-extraction-totalRNA-miRNeasy_Mini-v1.0,14356-155H9,Total RNA
14357-155I1,FF:14357-155I1,"ES-46C embryonic stem cells, neuronal differentiation, day00, biol_rep1",,time courses,Mouse (Mus musculus),,,ES,,,embryonic stem cell,,Ana Pombo and Carmelo Ferrai(MRC),,OP-RNA-extraction-totalRNA-miRNeasy_Mini-v1.0,14357-155I1,Total RNA
14358-155I2,FF:14358-155I2,"ES-46C embryonic stem cells, neuronal differentiation, day01, biol_rep1",,time courses,Mouse (Mus musculus),,,neuronal diff,,,embryonic stem cell,,Ana Pombo and Carmelo Ferrai(MRC),,OP-RNA-extraction-totalRNA-miRNeasy_Mini-v1.0,14358-155I2,Total RNA
14359-155I3,FF:14359-155I3,"ES-46C embryonic stem cells, neuronal differentiation, day02, biol_rep1",,time courses,Mouse (Mus musculus),,,neuronal diff,,,embryonic stem cell,,Ana Pombo and Carmelo Ferrai(MRC),,OP-RNA-extraction-totalRNA-miRNeasy_Mini-v1.0,14359-155I3,Total RNA
14360-155I4,FF:14360-155I4,"ES-46C embryonic stem cells, neuronal differentiation, day03, biol_rep1",,time courses,Mouse (Mus musculus),,,neuronal diff,,,embryonic stem cell,,Ana Pombo and Carmelo Ferrai(MRC),,OP-RNA-extraction-totalRNA-miRNeasy_Mini-v1.0,14360-155I4,Total RNA
14361-155I5,FF:14361-155I5,"ES-46C embryonic stem cells, neuronal differentiation, day04, biol_rep1",,time courses,Mouse (Mus musculus),,,neuronal diff,,,embryonic stem cell,,Ana Pombo and Carmelo Ferrai(MRC),,OP-RNA-extraction-totalRNA-miRNeasy_Mini-v1.0,14361-155I5,Total RNA
14362-155I6,FF:14362-155I6,"ES-46C embryonic stem cells, neuronal differentiation, day00, biol_rep2",,time courses,Mouse (Mus musculus),,,ES,,,embryonic stem cell,,Ana Pombo and Carmelo Ferrai(MRC),,OP-RNA-extraction-totalRNA-miRNeasy_Mini-v1.0,14362-155I6,Total RNA
14363-155I7,FF:14363-155I7,"ES-46C embryonic stem cells, neuronal differentiation, day01, biol_rep2",,time courses,Mouse (Mus musculus),,,neuronal diff,,,embryonic stem cell,,Ana Pombo and Carmelo Ferrai(MRC),,OP-RNA-extraction-totalRNA-miRNeasy_Mini-v1.0,14363-155I7,Total RNA
14364-155I8,FF:14364-155I8,"ES-46C embryonic stem cells, neuronal differentiation, day02, biol_rep2",,time courses,Mouse (Mus musculus),,,neuronal diff,,,embryonic stem cell,,Ana Pombo and Carmelo Ferrai(MRC),,OP-RNA-extraction-totalRNA-miRNeasy_Mini-v1.0,14364-155I8,Total RNA
14365-155I9,FF:14365-155I9,"ES-46C embryonic stem cells, neuronal differentiation, day03, biol_rep2",,time courses,Mouse (Mus musculus),,,neuronal diff,,,embryonic stem cell,,Ana Pombo and Carmelo Ferrai(MRC),,OP-RNA-extraction-totalRNA-miRNeasy_Mini-v1.0,14365-155I9,Total RNA
14366-156A1,FF:14366-156A1,"ES-46C embryonic stem cells, neuronal differentiation, day04, biol_rep2",,time courses,Mouse (Mus musculus),,,neuronal diff,,,embryonic stem cell,,Ana Pombo and Carmelo Ferrai(MRC),,OP-RNA-extraction-totalRNA-miRNeasy_Mini-v1.0,14366-156A1,Total RNA
14367-156A2,FF:14367-156A2,"ES-OS25 embryonic stem cells, untreated siRNA control, biol_rep1",,time courses,Mouse (Mus musculus),,,ES,,,embryonic stem cell,,Ana Pombo and Kelly Morris (MRC),,OP-RNA-extraction-totalRNA-miRNeasy_Mini-v1.0,14367-156A2,Total RNA
14368-156A3,FF:14368-156A3,"ES-OS25 embryonic stem cells, untreated siRNA control, biol_rep2",,time courses,Mouse (Mus musculus),,,ES,,,embryonic stem cell,,Ana Pombo and Kelly Morris (MRC),,OP-RNA-extraction-totalRNA-miRNeasy_Mini-v1.0,14368-156A3,Total RNA
14369-156A4,FF:14369-156A4,"ES-OS25 embryonic stem cells, scrambled siRNA control, biol_rep1",,time courses,Mouse (Mus musculus),,,ES,,,embryonic stem cell,,Ana Pombo and Kelly Morris (MRC),,OP-RNA-extraction-totalRNA-miRNeasy_Mini-v1.0,14369-156A4,Total RNA
14370-156A5,FF:14370-156A5,"ES-OS25 embryonic stem cells, scrambled siRNA control, biol_rep2",,time courses,Mouse (Mus musculus),,,ES,,,embryonic stem cell,,Ana Pombo and Kelly Morris (MRC),,OP-RNA-extraction-totalRNA-miRNeasy_Mini-v1.0,14370-156A5,Total RNA
14371-156A6,FF:14371-156A6,"ES-OS25 embryonic stem cells, KD for exosomal component EXOSC3, biol_rep1",,time courses,Mouse (Mus musculus),,,ES,,,embryonic stem cell,,Ana Pombo and Kelly Morris (MRC),,OP-RNA-extraction-totalRNA-miRNeasy_Mini-v1.0,14371-156A6,Total RNA
14372-156A7,FF:14372-156A7,"ES-OS25 embryonic stem cells, KD for exosomal component EXOSC3, biol_rep2",,time courses,Mouse (Mus musculus),,,ES,,,embryonic stem cell,,Ana Pombo and Kelly Morris (MRC),,OP-RNA-extraction-totalRNA-miRNeasy_Mini-v1.0,14372-156A7,Total RNA
14373-156A8,FF:14373-156A8,"ES-OS25 embryonic stem cells, KD for exosomal component EXOSC5, biol_rep1",,time courses,Mouse (Mus musculus),,,ES,,,embryonic stem cell,,Ana Pombo and Kelly Morris (MRC),,OP-RNA-extraction-totalRNA-miRNeasy_Mini-v1.0,14373-156A8,Total RNA
14374-156A9,FF:14374-156A9,"ES-OS25 embryonic stem cells, KD for exosomal component EXOSC5, biol_rep2",,time courses,Mouse (Mus musculus),,,ES,,,embryonic stem cell,,Ana Pombo and Kelly Morris (MRC),,OP-RNA-extraction-totalRNA-miRNeasy_Mini-v1.0,14374-156A9,Total RNA
14375-156B1,FF:14375-156B1,"ES-46C derived epistem cells, biol_rep1",,time courses,Mouse (Mus musculus),,,EpiSC,,,embryonic stem cell,,Ana Pombo and Carmelo Ferrai(MRC),,OP-RNA-extraction-totalRNA-miRNeasy_Mini-v1.0,14375-156B1,Total RNA
14376-156B2,FF:14376-156B2,"ES-46C derived epistem cells, biol_rep2",,time courses,Mouse (Mus musculus),,,EpiSC,,,embryonic stem cell,,Ana Pombo and Carmelo Ferrai(MRC),,OP-RNA-extraction-totalRNA-miRNeasy_Mini-v1.0,14376-156B2,Total RNA
14377-156B3,FF:14377-156B3,"ES-46C derived epistem cells, biol_rep3",,time courses,Mouse (Mus musculus),,,EpiSC,,,embryonic stem cell,,Ana Pombo and Carmelo Ferrai(MRC),,OP-RNA-extraction-totalRNA-miRNeasy_Mini-v1.0,14377-156B3,Total RNA
14378-156B4,FF:14378-156B4,"ES-46C derived epistem cells, neuronal differentiation, day05, biol_rep1",,time courses,Mouse (Mus musculus),,,neuronal diff,,,embryonic stem cell,,Ana Pombo and Carmelo Ferrai(MRC),,OP-RNA-extraction-totalRNA-miRNeasy_Mini-v1.0,14378-156B4,Total RNA
14379-156B5,FF:14379-156B5,"ES-46C derived epistem cells, neuronal differentiation, day14, biol_rep1",,time courses,Mouse (Mus musculus),,,neuronal diff,,,embryonic stem cell,,Ana Pombo and Carmelo Ferrai(MRC),,OP-RNA-extraction-totalRNA-miRNeasy_Mini-v1.0,14379-156B5,Total RNA
1517-43C4,FF:1517-43C4,"forelimb, embryo E17",,developmental,Mouse (Mus musculus),mixture,,17 days embryo,forelimb,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,1517-43C4,Total RNA
1520-43B5,FF:1520-43B5,"forelimb, embryo E18",,developmental,Mouse (Mus musculus),mixture,,18 days embryo,forelimb,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,1520-43B5,Total RNA
1525-43A6,FF:1525-43A6,"bone (os femoris), neonate N16",,developmental,Mouse (Mus musculus),mixture,,16 days neonate,bone (os femoris),,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,1525-43A6,Total RNA
1531-43D7,FF:1531-43D7,"pancreas, neonate N01",,developmental,Mouse (Mus musculus),mixture,,1 day neonate,pancreas,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,1531-43D7,Total RNA
1532-43E7,FF:1532-43E7,"eyeball, neonate N01",,developmental,Mouse (Mus musculus),mixture,,1 day neonate,eyeball,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,1532-43E7,Total RNA
1535-43I7,FF:1535-43I7,"pancreas, embryo E18",,developmental,Mouse (Mus musculus),mixture,,18 days embryo,pancreas,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,1535-43I7,Total RNA
1539-43D8,FF:1539-43D8,"pancreas, neonate N02",,developmental,Mouse (Mus musculus),mixture,,2 days neonate,pancreas,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,1539-43D8,Total RNA
1541-43F8,FF:1541-43F8,"thymus, neonate N02",,developmental,Mouse (Mus musculus),mixture,,2 days neonate,thymus,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,1541-43F8,Total RNA
1548-44H5,FF:1548-44H5,"pancreas, neonate N30",,developmental,Mouse (Mus musculus),mixture,,30 days neonate,pancreas,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,1548-44H5,Total RNA
1551-44G8,FF:1551-44G8,"eyeball, neonate N02",,developmental,Mouse (Mus musculus),mixture,,2 days neonate,eyeball,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,1551-44G8,Total RNA
1555-45E2,FF:1555-45E2,"pancreas, neonate N25",,developmental,Mouse (Mus musculus),mixture,,25 days neonate,pancreas,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,1555-45E2,Total RNA
1556-45F2,FF:1556-45F2,"pancreas, embryo E15",,developmental,Mouse (Mus musculus),mixture,,15 days embryo,pancreas,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,1556-45F2,Total RNA
1558-45G3,FF:1558-45G3,"pancreas, embryo E17",,developmental,Mouse (Mus musculus),mixture,,17 days embryo,pancreas,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,1558-45G3,Total RNA
1564-45I6,FF:1564-45I6,"gonad, embryo E13",,developmental,Mouse (Mus musculus),mixture,,13 days embryo,gonad,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,1564-45I6,Total RNA
15-8B2,FF:15-8B2,"cerebellum, adult",,developmental,Mouse (Mus musculus),male,,adult,cerebellum,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,15-8B2,Total RNA
16-22A4,FF:16-22A4,"corpora quadrigemina, adult",,developmental,Mouse (Mus musculus),male,,adult,corpora quadrigemina,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,16-22A4,Total RNA
17-12C2,FF:17-12C2,"medulla oblongata, adult",,developmental,Mouse (Mus musculus),male,,adult,medulla oblongata,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,17-12C2,Total RNA
178-9A3,FF:178-9A3,"intestine, adult",,developmental,Mouse (Mus musculus),mixture,,adult,intestine,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,178-9A3,Total RNA
18-22I9,FF:18-22I9,"olfactory brain, adult",,developmental,Mouse (Mus musculus),male,,adult,olfactory brain,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,18-22I9,Total RNA
1830-49C7,FF:1830-49C7,mouse fibroblast cell line: CRL-1658 NIH/3T3,,developmental,Mouse (Mus musculus),unknown_sex_type,,embryo,whole body,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,1830-49C7,Total RNA
19-21D8,FF:19-21D8,"corpus striatum, adult",,developmental,Mouse (Mus musculus),male,,adult,corpus striatum,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,19-21D8,Total RNA
1985-43F5,FF:1985-43F5,"bone (os femoris), neonate N02",,developmental,Mouse (Mus musculus),mixture,,2 days neonate,bone (os femoris),,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,1985-43F5,Total RNA
20-12F2,FF:20-12F2,"diencephalon, adult",,developmental,Mouse (Mus musculus),male,,adult,diencephalon,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,20-12F2,Total RNA
2104-43C7,FF:2104-43C7,"thymus, neonate N03",,developmental,Mouse (Mus musculus),mixture,,3 days neonate,thymus,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,2104-43C7,Total RNA
21-1G8,FF:21-1G8,"pituitary gland, adult",,developmental,Mouse (Mus musculus),male,,adult,pituitary gland,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,21-1G8,Total RNA
2171-50H8,FF:2171-50H8,"macrophage, bone marrow derived",,primary cells,Mouse (Mus musculus),,,,,,,,David Hume,,,2171-50H8,Total RNA
2379-69A1,FF:2379-69A1,"osteoclast, bone marrow derived",,primary cells,Mouse (Mus musculus),,,,,,,,Keizo Nishikawa,,,2379-69A1,Total RNA
24-13C9,FF:24-13C9,"spinal cord, adult",,developmental,Mouse (Mus musculus),male,,adult,spinal cord,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,24-13C9,Total RNA
25-2G2,FF:25-2G2,"spleen, adult",,developmental,Mouse (Mus musculus),male,,adult,spleen,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,25-2G2,Total RNA
28-22B1,FF:28-22B1,"lung, adult",,developmental,Mouse (Mus musculus),male,,adult,lung,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,28-22B1,Total RNA
30-1C3,FF:30-1C3,"skin, adult",,developmental,Mouse (Mus musculus),male,,adult,skin,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,30-1C3,Total RNA
31-12G4,FF:31-12G4,"eyeball, adult",,developmental,Mouse (Mus musculus),male,,adult,eyeball,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,31-12G4,Total RNA
3139-67G5,FF:3139-67G5,"whole body, embryo E17.5, pool1 (internal control)",,qualitycontrol,Mouse (Mus musculus),unknown_sex_type,,17.5 days embryo,whole body,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,3139-67G5,Total RNA
32-1B4,FF:32-1B4,"tongue, adult",,developmental,Mouse (Mus musculus),male,,adult,tongue,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,32-1B4,Total RNA
324-5I8,FF:324-5I8,"whole body, embryo E11",,developmental,Mouse (Mus musculus),mixture,,11 days embryo,whole body,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,324-5I8,Total RNA
331-24E9,FF:331-24E9,"heart, embryo E11",,developmental,Mouse (Mus musculus),mixture,,11 days embryo,heart,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,331-24E9,Total RNA
33-1H6,FF:33-1H6,"stomach, adult",,developmental,Mouse (Mus musculus),male,,adult,stomach,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,33-1H6,Total RNA
335-25E2,FF:335-25E2,"forelimb, embryo E11",,developmental,Mouse (Mus musculus),mixture,,11 days embryo,forelimb,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,335-25E2,Total RNA
34-16E4,FF:34-16E4,"pancreas, adult",,developmental,Mouse (Mus musculus),male,,adult,pancreas,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,34-16E4,Total RNA
345-16C6,FF:345-16C6,"eyeball, embryo E12",,developmental,Mouse (Mus musculus),mixture,,12 days embryo,eyeball,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,345-16C6,Total RNA
346-16E6,FF:346-16E6,"pituitary gland, embryo E12",,developmental,Mouse (Mus musculus),mixture,,12 days embryo,pituitary gland,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,346-16E6,Total RNA
353-12F5,FF:353-12F5,"heart, embryo E12",,developmental,Mouse (Mus musculus),mixture,,12 days embryo,heart,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,353-12F5,Total RNA
354-16G2,FF:354-16G2,"lung, embryo E12",,developmental,Mouse (Mus musculus),mixture,,12 days embryo,lung,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,354-16G2,Total RNA
355-15F8,FF:355-15F8,"liver, embryo E12",,developmental,Mouse (Mus musculus),mixture,,12 days embryo,liver,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,355-15F8,Total RNA
3560-170A1,FF:3560-170A1,"macrophage, bone marrow derived, pool1",,time courses,Mouse (Mus musculus),male,,UNDEFINED_DEV_STAGE,bone marrow,,macrophage,,"Frank Brombacher (University of Cape Town, South Africa)",,,3560-170A1,Total RNA
3561-170B1,FF:3561-170B1,"macrophage, TB infection, non-stimulated BMDM, without Mtb, 024hr, biol_rep1",,time courses,Mouse (Mus musculus),male,,UNDEFINED_DEV_STAGE,bone marrow,,macrophage,,"Frank Brombacher (University of Cape Town, South Africa)",,,3561-170B1,Total RNA
3562-170C1,FF:3562-170C1,"macrophage, TB infection, non-stimulated BMDM, without Mtb, 028hr, biol_rep1",,time courses,Mouse (Mus musculus),male,,UNDEFINED_DEV_STAGE,bone marrow,,macrophage,,"Frank Brombacher (University of Cape Town, South Africa)",,,3562-170C1,Total RNA
3563-170D1,FF:3563-170D1,"macrophage, TB infection, non-stimulated BMDM, without Mtb, 036hr, biol_rep1",,time courses,Mouse (Mus musculus),male,,UNDEFINED_DEV_STAGE,bone marrow,,macrophage,,"Frank Brombacher (University of Cape Town, South Africa)",,,3563-170D1,Total RNA
3564-170E1,FF:3564-170E1,"macrophage, TB infection, non-stimulated BMDM, without Mtb, 048hr, biol_rep1",,time courses,Mouse (Mus musculus),male,,UNDEFINED_DEV_STAGE,bone marrow,,macrophage,,"Frank Brombacher (University of Cape Town, South Africa)",,,3564-170E1,Total RNA
356-43E3,FF:356-43E3,"stomach, embryo E12",,developmental,Mouse (Mus musculus),mixture,,12 days embryo,stomach,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,356-43E3,Total RNA
3565-170F1,FF:3565-170F1,"macrophage, TB infection, non-stimulated BMDM, without Mtb, 072hr, biol_rep1",,time courses,Mouse (Mus musculus),male,,UNDEFINED_DEV_STAGE,bone marrow,,macrophage,,"Frank Brombacher (University of Cape Town, South Africa)",,,3565-170F1,Total RNA
3566-170G1,FF:3566-170G1,"macrophage, TB infection, non-stimulated BMDM, without Mtb, 120hr, biol_rep1",,time courses,Mouse (Mus musculus),male,,UNDEFINED_DEV_STAGE,bone marrow,,macrophage,,"Frank Brombacher (University of Cape Town, South Africa)",,,3566-170G1,Total RNA
3567-170H1,FF:3567-170H1,"macrophage, TB infection, stimulated BMDM+IFNg(caMph), without Mtb, 002hr, biol_rep1",,time courses,Mouse (Mus musculus),male,,UNDEFINED_DEV_STAGE,bone marrow,,macrophage,,"Frank Brombacher (University of Cape Town, South Africa)",,,3567-170H1,Total RNA
3568-170I1,FF:3568-170I1,"macrophage, TB infection, stimulated BMDM+IFNg(caMph), without Mtb, 004hr, biol_rep1",,time courses,Mouse (Mus musculus),male,,UNDEFINED_DEV_STAGE,bone marrow,,macrophage,,"Frank Brombacher (University of Cape Town, South Africa)",,,3568-170I1,Total RNA
3569-170A2,FF:3569-170A2,"macrophage, TB infection, stimulated BMDM+IFNg(caMph), without Mtb, 006hr, biol_rep1",,time courses,Mouse (Mus musculus),male,,UNDEFINED_DEV_STAGE,bone marrow,,macrophage,,"Frank Brombacher (University of Cape Town, South Africa)",,,3569-170A2,Total RNA
3570-170B2,FF:3570-170B2,"macrophage, TB infection, stimulated BMDM+IFNg(caMph), without Mtb, 012hr, biol_rep1",,time courses,Mouse (Mus musculus),male,,UNDEFINED_DEV_STAGE,bone marrow,,macrophage,,"Frank Brombacher (University of Cape Town, South Africa)",,,3570-170B2,Total RNA
3571-170C2,FF:3571-170C2,"macrophage, TB infection, stimulated BMDM+IFNg(caMph), without Mtb, 024hr, biol_rep1",,time courses,Mouse (Mus musculus),male,,UNDEFINED_DEV_STAGE,bone marrow,,macrophage,,"Frank Brombacher (University of Cape Town, South Africa)",,,3571-170C2,Total RNA
3572-170D2,FF:3572-170D2,"macrophage, TB infection, stimulated BMDM+IFNg(caMph), without Mtb, 028hr, biol_rep1",,time courses,Mouse (Mus musculus),male,,UNDEFINED_DEV_STAGE,bone marrow,,macrophage,,"Frank Brombacher (University of Cape Town, South Africa)",,,3572-170D2,Total RNA
3573-170E2,FF:3573-170E2,"macrophage, TB infection, stimulated BMDM+IFNg(caMph), without Mtb, 036hr, biol_rep1",,time courses,Mouse (Mus musculus),male,,UNDEFINED_DEV_STAGE,bone marrow,,macrophage,,"Frank Brombacher (University of Cape Town, South Africa)",,,3573-170E2,Total RNA
3574-170F2,FF:3574-170F2,"macrophage, TB infection, stimulated BMDM+IFNg(caMph), without Mtb, 048hr, biol_rep1",,time courses,Mouse (Mus musculus),male,,UNDEFINED_DEV_STAGE,bone marrow,,macrophage,,"Frank Brombacher (University of Cape Town, South Africa)",,,3574-170F2,Total RNA
3575-170G2,FF:3575-170G2,"macrophage, TB infection, stimulated BMDM+IFNg(caMph), without Mtb, 072hr, biol_rep1",,time courses,Mouse (Mus musculus),male,,UNDEFINED_DEV_STAGE,bone marrow,,macrophage,,"Frank Brombacher (University of Cape Town, South Africa)",,,3575-170G2,Total RNA
3576-170H2,FF:3576-170H2,"macrophage, TB infection, stimulated BMDM+IFNg(caMph), without Mtb, 120hr, biol_rep1",,time courses,Mouse (Mus musculus),male,,UNDEFINED_DEV_STAGE,bone marrow,,macrophage,,"Frank Brombacher (University of Cape Town, South Africa)",,,3576-170H2,Total RNA
3577-170I2,FF:3577-170I2,"macrophage, TB infection, stimulated BMDM+IL-13(aaMph), without Mtb, 002hr, biol_rep1",,time courses,Mouse (Mus musculus),male,,UNDEFINED_DEV_STAGE,bone marrow,,macrophage,,"Frank Brombacher (University of Cape Town, South Africa)",,,3577-170I2,Total RNA
3578-170A3,FF:3578-170A3,"macrophage, TB infection, stimulated BMDM+IL-13(aaMph), without Mtb, 004hr, biol_rep1",,time courses,Mouse (Mus musculus),male,,UNDEFINED_DEV_STAGE,bone marrow,,macrophage,,"Frank Brombacher (University of Cape Town, South Africa)",,,3578-170A3,Total RNA
3579-170B3,FF:3579-170B3,"macrophage, TB infection, stimulated BMDM+IL-13(aaMph), without Mtb, 006hr, biol_rep1",,time courses,Mouse (Mus musculus),male,,UNDEFINED_DEV_STAGE,bone marrow,,macrophage,,"Frank Brombacher (University of Cape Town, South Africa)",,,3579-170B3,Total RNA
3580-170C3,FF:3580-170C3,"macrophage, TB infection, stimulated BMDM+IL-13(aaMph), without Mtb, 012hr, biol_rep1",,time courses,Mouse (Mus musculus),male,,UNDEFINED_DEV_STAGE,bone marrow,,macrophage,,"Frank Brombacher (University of Cape Town, South Africa)",,,3580-170C3,Total RNA
